STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,DAPR,MDPR,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-11,6.04,,,,0.10,,1.3,9.1,,33,26,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-12,5.37,,,,0.00,,0.0,7.9,,30,20,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-13,6.93,,,,0.00,,0.0,7.9,,30,25,,,,,,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-14,4.25,,,,0.00,,0.0,7.9,,38,27,,,,,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-15,5.82,,,,0.02,,0.0,7.1,,36,31,,,1,,,1,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-16,7.83,,,,0.82,,0.0,5.9,,51,34,,,1,,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-17,7.16,,,,0.00,,0.0,3.1,,34,22,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-18,7.83,,,,0.45,,3.2,2.0,,30,24,,,1,1,,,,1,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-19,6.93,,,,0.14,,1.2,5.1,,33,28,,,1,,,,,1,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-20,8.05,,,,0.00,,0.0,5.9,,35,26,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-21,5.82,,,,0.00,,0.0,5.1,,37,24,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-22,3.36,,,,0.52,,0.4,3.1,,39,32,,,1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-23,6.04,,,,0.01,,0.0,3.1,,45,36,,,,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-24,6.49,,,,0.00,,0.0,2.0,,54,39,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-25,8.72,,,,0.00,,0.0,0.0,,50,40,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-26,4.25,,,,0.00,,0.0,0.0,,45,33,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-27,4.70,,,,0.39,,0.0,0.0,,50,38,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-02-28,5.14,,,,0.22,,0.0,0.0,,45,41,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-01,8.95,,,,0.16,,0.0,0.0,,49,31,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-02,10.74,,,,0.00,,0.0,0.0,,33,21,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-03,6.04,,,,0.00,,0.0,0.0,,52,32,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-04,10.51,,,,0.00,,0.0,0.0,,45,27,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-05,11.63,,,,0.00,,0.0,0.0,,37,23,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-06,8.72,,,,0.00,,0.0,0.0,,34,29,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-07,7.16,,,,0.00,,0.0,0.0,,41,29,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-08,4.92,,,,0.00,,0.0,0.0,,43,26,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-09,7.38,,,,0.00,,0.0,0.0,,64,42,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-10,6.04,,,,0.00,,0.0,0.0,,54,41,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-11,2.68,,,,0.00,,0.0,0.0,,71,44,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-12,7.38,,,,0.00,,0.0,0.0,,68,52,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-13,8.05,,,,0.00,,0.0,0.0,,52,33,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-14,10.96,,,,0.00,,0.0,0.0,,54,31,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-15,8.50,,,,0.00,,0.0,0.0,,39,24,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-16,4.70,,,,0.00,,0.0,0.0,,37,29,,,,,,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-17,2.91,,,,0.00,,0.0,0.0,,47,34,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-18,6.04,,,,0.60,,0.0,0.0,,47,41,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-19,11.41,,,,0.07,,0.0,0.0,,43,31,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-20,2.68,,,,0.00,,0.0,0.0,,59,33,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-21,3.13,,,,0.00,,0.0,0.0,,63,42,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-22,3.80,,,,0.00,,0.0,0.0,,62,42,,,,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-23,4.70,,,,0.00,,0.0,0.0,,66,43,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-24,4.03,,,,1.27,,0.0,0.0,,56,47,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-25,3.58,,,,0.01,,0.0,0.0,,68,49,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-26,8.05,,,,0.19,,0.0,0.0,,82,52,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-27,5.59,,,,0.00,,0.0,0.0,,69,50,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-28,6.71,,,,0.76,,0.0,0.0,,60,48,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-29,10.07,,,,0.00,,0.0,0.0,,55,45,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-30,6.04,,,,0.00,,0.0,0.0,,61,42,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-03-31,4.92,,,,0.35,,0.0,0.0,,67,50,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-01,10.74,,,,0.03,,0.0,0.0,,58,38,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-02,9.62,,,,0.00,,0.0,0.0,,39,28,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-03,,,,,0.00,,0.0,0.0,,53,32,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-04,,,,,0.00,,0.0,0.0,,65,45,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-05,8.72,,,,0.00,,0.0,0.0,,68,48,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-06,5.37,,,,0.00,,0.0,0.0,,70,47,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-07,2.91,,,,0.00,,0.0,0.0,,72,51,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-08,4.25,,,,0.00,,0.0,0.0,,70,49,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-09,3.36,,,,0.01,,0.0,0.0,,59,49,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-10,2.91,,,,0.01,,0.0,0.0,,70,51,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-11,7.16,,,,0.42,,0.0,0.0,,57,47,,,1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-12,7.61,,,,0.49,,0.0,0.0,,51,45,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-13,5.14,,,,0.06,,0.0,0.0,,65,44,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-14,2.91,,,,0.00,,0.0,0.0,,72,48,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-15,4.92,,,,0.83,,0.0,0.0,,58,45,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-16,6.71,,,,0.04,,0.0,0.0,,53,41,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-17,5.14,,,,0.00,,0.0,0.0,,56,43,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-18,3.58,,,,0.00,,0.0,0.0,,64,49,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-19,2.91,,,,0.00,,0.0,0.0,,65,52,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-20,4.25,,,,0.00,,0.0,0.0,,76,53,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-21,7.38,,,,0.11,,0.0,0.0,,68,39,,,1,,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-22,11.86,,,,0.00,,0.0,0.0,,48,36,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-23,7.38,,,,0.00,,0.0,0.0,,64,39,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-24,4.03,,,,0.00,,0.0,0.0,,72,52,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-25,5.37,,,,0.59,,0.0,0.0,,63,49,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-26,8.72,,,,0.00,,0.0,0.0,,60,41,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-27,2.01,,,,0.00,,0.0,0.0,,64,46,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-28,2.46,,,,0.05,,0.0,0.0,,85,52,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-29,2.46,,,,0.02,,0.0,0.0,,75,59,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-04-30,12.30,,,,0.03,,0.0,0.0,,71,46,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-01,8.50,,,,0.00,,0.0,0.0,,65,42,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-02,7.16,,,,0.00,,0.0,0.0,,82,56,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-03,5.82,,,,0.58,,0.0,0.0,,66,52,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-04,4.92,,,,0.23,,0.0,0.0,,73,52,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-05,4.03,,,,0.31,,0.0,0.0,,62,52,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-06,5.82,,,,0.00,,0.0,0.0,,66,50,,,,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-07,4.70,,,,0.00,,0.0,0.0,,66,49,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-08,3.58,,,,0.05,,0.0,0.0,,55,48,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-09,4.47,,,,0.47,,0.0,0.0,,65,46,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-10,4.70,,,,0.03,,0.0,0.0,,60,47,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-11,6.71,,,,0.00,,0.0,0.0,,67,49,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-12,6.26,,,,0.00,,0.0,0.0,,68,46,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-13,3.80,,,,0.00,,0.0,0.0,,72,50,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-14,4.47,,,,0.00,,0.0,0.0,,76,52,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-15,3.13,,,,0.00,,0.0,0.0,,79,55,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-16,2.01,,,,0.01,,0.0,0.0,,75,59,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-17,3.58,,,,0.00,,0.0,0.0,,78,56,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-18,4.92,,,,0.00,,0.0,0.0,,82,60,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-19,4.92,,,,0.00,,0.0,0.0,,86,65,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-20,2.46,,,,0.00,,0.0,0.0,,76,59,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-21,1.57,,,,0.00,,0.0,0.0,,79,58,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-22,3.36,,,,0.00,,0.0,0.0,,89,65,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-23,7.16,,,,0.00,,0.0,0.0,,88,68,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-24,5.82,,,,0.00,,0.0,0.0,,68,59,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-25,4.47,,,,0.00,,0.0,0.0,,73,58,,,,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-26,4.25,,,,0.07,,0.0,0.0,,86,65,,,1,,1,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-27,4.92,,,,0.02,,0.0,0.0,,81,65,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-28,9.62,,,,1.22,,0.0,0.0,,69,49,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-29,11.86,,,,0.46,,0.0,0.0,,51,47,,,1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-30,7.61,,,,0.89,,0.0,0.0,,51,47,,,1,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2021-05-31,3.80,,,,0.02,,0.0,0.0,,70,49,,,1,,,,,,,,
